creative_id,campaign_id,creative_name,format,bitrate_kbps,duration_sec
CR-002145,CMP-763,CMP-763 Creative 1,Live,9536,30
CR-002146,CMP-763,CMP-763 Creative 2,VOD,8716,15
CR-002147,CMP-764,CMP-764 Creative 1,VOD,7085,30
CR-002148,CMP-764,CMP-764 Creative 2,Live,12553,60
CR-002149,CMP-765,CMP-765 Creative 1,Live,12850,60
CR-002150,CMP-765,CMP-765 Creative 2,VOD,11546,60
CR-002151,CMP-766,CMP-766 Creative 1,VOD,14213,15
CR-002152,CMP-766,CMP-766 Creative 2,Live,5102,15
CR-002153,CMP-767,CMP-767 Creative 1,Live,11854,30
CR-002154,CMP-767,CMP-767 Creative 2,VOD,5004,15
CR-002155,CMP-768,CMP-768 Creative 1,VOD,13751,15
CR-002156,CMP-768,CMP-768 Creative 2,Live,11615,60
CR-002157,CMP-769,CMP-769 Creative 1,Live,6084,15
CR-002158,CMP-769,CMP-769 Creative 2,VOD,13845,15
CR-002159,CMP-770,CMP-770 Creative 1,VOD,11421,30
CR-002160,CMP-770,CMP-770 Creative 2,Live,13264,30
CR-002161,CMP-771,CMP-771 Creative 1,Live,11928,15
CR-002162,CMP-771,CMP-771 Creative 2,VOD,11333,15
CR-002163,CMP-772,CMP-772 Creative 1,VOD,10755,15
CR-002164,CMP-772,CMP-772 Creative 2,Live,6628,15
CR-002165,CMP-773,CMP-773 Creative 1,Live,8064,60
CR-002166,CMP-773,CMP-773 Creative 2,VOD,9818,60
CR-002167,CMP-774,CMP-774 Creative 1,VOD,8305,15
CR-002168,CMP-774,CMP-774 Creative 2,Live,11926,30
CR-002169,CMP-775,CMP-775 Creative 1,Live,10389,30
CR-002170,CMP-775,CMP-775 Creative 2,VOD,6104,15
CR-002171,CMP-776,CMP-776 Creative 1,VOD,6363,60
CR-002172,CMP-776,CMP-776 Creative 2,Live,10265,30
CR-002173,CMP-777,CMP-777 Creative 1,Live,13490,60
CR-002174,CMP-777,CMP-777 Creative 2,VOD,14478,30
CR-002175,CMP-778,CMP-778 Creative 1,VOD,7621,30
CR-002176,CMP-778,CMP-778 Creative 2,Live,8667,15
CR-002177,CMP-779,CMP-779 Creative 1,Live,6863,60
CR-002178,CMP-779,CMP-779 Creative 2,VOD,10093,15
CR-002179,CMP-780,CMP-780 Creative 1,VOD,7495,60
CR-002180,CMP-780,CMP-780 Creative 2,Live,10793,15
CR-002181,CMP-781,CMP-781 Creative 1,Live,11166,60
CR-002182,CMP-781,CMP-781 Creative 2,VOD,8788,60
CR-002183,CMP-782,CMP-782 Creative 1,VOD,13117,15
CR-002184,CMP-782,CMP-782 Creative 2,Live,7297,30
CR-002185,CMP-783,CMP-783 Creative 1,Live,10618,15
CR-002186,CMP-783,CMP-783 Creative 2,VOD,10066,15
CR-002187,CMP-784,CMP-784 Creative 1,VOD,8563,60
CR-002188,CMP-784,CMP-784 Creative 2,Live,11826,15
CR-002189,CMP-785,CMP-785 Creative 1,Live,8002,15
CR-002190,CMP-785,CMP-785 Creative 2,VOD,7099,60
CR-002191,CMP-786,CMP-786 Creative 1,VOD,12131,30
CR-002192,CMP-786,CMP-786 Creative 2,Live,9013,15
CR-002193,CMP-787,CMP-787 Creative 1,Live,13882,30
CR-002194,CMP-787,CMP-787 Creative 2,VOD,11095,60
CR-002195,CMP-788,CMP-788 Creative 1,VOD,10773,15
CR-002196,CMP-788,CMP-788 Creative 2,Live,5012,60
CR-002197,CMP-789,CMP-789 Creative 1,Live,10795,15
CR-002198,CMP-789,CMP-789 Creative 2,VOD,14465,30
CR-002199,CMP-790,CMP-790 Creative 1,VOD,12439,60
CR-002200,CMP-790,CMP-790 Creative 2,Live,7466,60
CR-002201,CMP-791,CMP-791 Creative 1,Live,5006,30
CR-002202,CMP-791,CMP-791 Creative 2,VOD,7133,15
CR-002203,CMP-792,CMP-792 Creative 1,VOD,8731,15
CR-002204,CMP-792,CMP-792 Creative 2,Live,7762,60
CR-002205,CMP-793,CMP-793 Creative 1,Live,14011,60
CR-002206,CMP-793,CMP-793 Creative 2,VOD,13640,30
CR-002207,CMP-794,CMP-794 Creative 1,VOD,13718,15
CR-002208,CMP-794,CMP-794 Creative 2,Live,10480,15
CR-002209,CMP-795,CMP-795 Creative 1,Live,5488,30
CR-002210,CMP-795,CMP-795 Creative 2,VOD,5770,60
CR-002211,CMP-796,CMP-796 Creative 1,VOD,7681,15
CR-002212,CMP-796,CMP-796 Creative 2,Live,10521,60
CR-002213,CMP-797,CMP-797 Creative 1,Live,10844,15
CR-002214,CMP-797,CMP-797 Creative 2,VOD,12866,30
CR-002215,CMP-798,CMP-798 Creative 1,VOD,13062,30
CR-002216,CMP-798,CMP-798 Creative 2,Live,9016,30
CR-002217,CMP-799,CMP-799 Creative 1,Live,13042,30
CR-002218,CMP-799,CMP-799 Creative 2,VOD,11748,30
CR-002219,CMP-800,CMP-800 Creative 1,VOD,9319,60
CR-002220,CMP-800,CMP-800 Creative 2,Live,6086,30
CR-002221,CMP-801,CMP-801 Creative 1,Live,5463,15
CR-002222,CMP-801,CMP-801 Creative 2,VOD,13746,60
CR-002223,CMP-802,CMP-802 Creative 1,VOD,9786,15
CR-002224,CMP-802,CMP-802 Creative 2,Live,7900,60
CR-002225,CMP-803,CMP-803 Creative 1,Live,10776,15
CR-002226,CMP-803,CMP-803 Creative 2,VOD,7993,30
CR-002227,CMP-804,CMP-804 Creative 1,VOD,9113,15
CR-002228,CMP-804,CMP-804 Creative 2,Live,5593,60
CR-002229,CMP-805,CMP-805 Creative 1,Live,5871,15
CR-002230,CMP-805,CMP-805 Creative 2,VOD,7743,60
CR-002231,CMP-806,CMP-806 Creative 1,VOD,11373,30
CR-002232,CMP-806,CMP-806 Creative 2,Live,7785,15
CR-002233,CMP-807,CMP-807 Creative 1,Live,6165,60
CR-002234,CMP-807,CMP-807 Creative 2,VOD,9880,60
CR-002235,CMP-808,CMP-808 Creative 1,VOD,10839,60
CR-002236,CMP-808,CMP-808 Creative 2,Live,12252,30
CR-002237,CMP-809,CMP-809 Creative 1,Live,6119,15
CR-002238,CMP-809,CMP-809 Creative 2,VOD,10163,60
CR-002239,CMP-810,CMP-810 Creative 1,VOD,9107,30
CR-002240,CMP-810,CMP-810 Creative 2,Live,11117,15
CR-002241,CMP-811,CMP-811 Creative 1,Live,13108,30
CR-002242,CMP-811,CMP-811 Creative 2,VOD,11276,60
CR-002243,CMP-812,CMP-812 Creative 1,VOD,12841,60
CR-002244,CMP-812,CMP-812 Creative 2,Live,13096,60
CR-002245,CMP-813,CMP-813 Creative 1,Live,6531,30
CR-002246,CMP-813,CMP-813 Creative 2,VOD,13859,30
CR-002247,CMP-814,CMP-814 Creative 1,VOD,10207,30
CR-002248,CMP-814,CMP-814 Creative 2,Live,10491,60
CR-002249,CMP-815,CMP-815 Creative 1,Live,10754,15
CR-002250,CMP-815,CMP-815 Creative 2,VOD,11391,15
CR-002251,CMP-816,CMP-816 Creative 1,VOD,9248,30
CR-002252,CMP-816,CMP-816 Creative 2,Live,13023,60
CR-002253,CMP-817,CMP-817 Creative 1,Live,7975,60
CR-002254,CMP-817,CMP-817 Creative 2,VOD,5136,60
CR-002255,CMP-818,CMP-818 Creative 1,VOD,11648,30
CR-002256,CMP-818,CMP-818 Creative 2,Live,7408,60
CR-002257,CMP-819,CMP-819 Creative 1,Live,13942,15
CR-002258,CMP-819,CMP-819 Creative 2,VOD,8999,15
CR-002259,CMP-820,CMP-820 Creative 1,VOD,9738,15
CR-002260,CMP-820,CMP-820 Creative 2,Live,5515,30
CR-002261,CMP-821,CMP-821 Creative 1,Live,6713,15
CR-002262,CMP-821,CMP-821 Creative 2,VOD,10994,15
CR-002263,CMP-822,CMP-822 Creative 1,VOD,10005,15
CR-002264,CMP-822,CMP-822 Creative 2,Live,9940,30
CR-002265,CMP-823,CMP-823 Creative 1,Live,13370,60
CR-002266,CMP-823,CMP-823 Creative 2,VOD,5469,60
CR-002267,CMP-824,CMP-824 Creative 1,VOD,10028,15
CR-002268,CMP-824,CMP-824 Creative 2,Live,11027,15
CR-002269,CMP-825,CMP-825 Creative 1,Live,6755,60
CR-002270,CMP-825,CMP-825 Creative 2,VOD,10894,30
CR-002271,CMP-826,CMP-826 Creative 1,VOD,7330,15
CR-002272,CMP-826,CMP-826 Creative 2,Live,13048,30
CR-002273,CMP-827,CMP-827 Creative 1,Live,10128,15
CR-002274,CMP-827,CMP-827 Creative 2,VOD,10631,60
CR-002275,CMP-828,CMP-828 Creative 1,VOD,13213,60
CR-002276,CMP-828,CMP-828 Creative 2,Live,11204,15
CR-002277,CMP-829,CMP-829 Creative 1,Live,11785,30
CR-002278,CMP-829,CMP-829 Creative 2,VOD,10741,15
CR-002279,CMP-830,CMP-830 Creative 1,VOD,9432,15
CR-002280,CMP-830,CMP-830 Creative 2,Live,6055,60
CR-002281,CMP-831,CMP-831 Creative 1,Live,6298,60
CR-002282,CMP-831,CMP-831 Creative 2,VOD,8523,15
CR-002283,CMP-832,CMP-832 Creative 1,VOD,11398,15
CR-002284,CMP-832,CMP-832 Creative 2,Live,11471,60
CR-002285,CMP-833,CMP-833 Creative 1,Live,7417,30
CR-002286,CMP-833,CMP-833 Creative 2,VOD,7363,60
CR-002287,CMP-834,CMP-834 Creative 1,VOD,6337,15
CR-002288,CMP-834,CMP-834 Creative 2,Live,10079,30
CR-002289,CMP-835,CMP-835 Creative 1,Live,10960,15
CR-002290,CMP-835,CMP-835 Creative 2,VOD,12412,60
CR-002291,CMP-836,CMP-836 Creative 1,VOD,11006,60
CR-002292,CMP-836,CMP-836 Creative 2,Live,10587,30
CR-002293,CMP-837,CMP-837 Creative 1,Live,8237,15
CR-002294,CMP-837,CMP-837 Creative 2,VOD,6051,30
CR-002295,CMP-838,CMP-838 Creative 1,VOD,8457,30
CR-002296,CMP-838,CMP-838 Creative 2,Live,9216,30
CR-002297,CMP-839,CMP-839 Creative 1,Live,8616,15
CR-002298,CMP-839,CMP-839 Creative 2,VOD,9333,15
CR-002299,CMP-840,CMP-840 Creative 1,VOD,10133,30
CR-002300,CMP-840,CMP-840 Creative 2,Live,5495,60
CR-002301,CMP-841,CMP-841 Creative 1,Live,12663,60
CR-002302,CMP-841,CMP-841 Creative 2,VOD,7275,30
CR-002303,CMP-842,CMP-842 Creative 1,VOD,11809,60
CR-002304,CMP-842,CMP-842 Creative 2,Live,5697,15
CR-002305,CMP-843,CMP-843 Creative 1,Live,8354,60
CR-002306,CMP-843,CMP-843 Creative 2,VOD,6936,60
CR-002307,CMP-844,CMP-844 Creative 1,VOD,12528,15
CR-002308,CMP-844,CMP-844 Creative 2,Live,6528,60
CR-002309,CMP-845,CMP-845 Creative 1,Live,11473,60
CR-002310,CMP-845,CMP-845 Creative 2,VOD,7585,60
CR-002311,CMP-846,CMP-846 Creative 1,VOD,14290,30
CR-002312,CMP-846,CMP-846 Creative 2,Live,8831,60
CR-002313,CMP-847,CMP-847 Creative 1,Live,7918,30
CR-002314,CMP-847,CMP-847 Creative 2,VOD,7187,60
CR-002315,CMP-848,CMP-848 Creative 1,VOD,12605,15
CR-002316,CMP-848,CMP-848 Creative 2,Live,10825,60
CR-002317,CMP-849,CMP-849 Creative 1,Live,7273,15
CR-002318,CMP-849,CMP-849 Creative 2,VOD,11310,15
CR-002319,CMP-850,CMP-850 Creative 1,VOD,7672,60
CR-002320,CMP-850,CMP-850 Creative 2,Live,11399,60
CR-002321,CMP-851,CMP-851 Creative 1,Live,12946,30
CR-002322,CMP-851,CMP-851 Creative 2,VOD,13717,15
CR-002323,CMP-852,CMP-852 Creative 1,VOD,6435,30
CR-002324,CMP-852,CMP-852 Creative 2,Live,13777,30
CR-002325,CMP-853,CMP-853 Creative 1,Live,6713,15
CR-002326,CMP-853,CMP-853 Creative 2,VOD,10901,60
CR-002327,CMP-854,CMP-854 Creative 1,VOD,12792,30
CR-002328,CMP-854,CMP-854 Creative 2,Live,5956,15
CR-002329,CMP-855,CMP-855 Creative 1,Live,12307,15
CR-002330,CMP-855,CMP-855 Creative 2,VOD,10992,30
CR-002331,CMP-856,CMP-856 Creative 1,VOD,7839,15
CR-002332,CMP-856,CMP-856 Creative 2,Live,7713,15
CR-002333,CMP-857,CMP-857 Creative 1,Live,13819,15
CR-002334,CMP-857,CMP-857 Creative 2,VOD,5079,30
CR-002335,CMP-858,CMP-858 Creative 1,VOD,6629,30
CR-002336,CMP-858,CMP-858 Creative 2,Live,9143,60
CR-002337,CMP-859,CMP-859 Creative 1,Live,5563,60
CR-002338,CMP-859,CMP-859 Creative 2,VOD,5623,15
CR-002339,CMP-860,CMP-860 Creative 1,VOD,5787,60
CR-002340,CMP-860,CMP-860 Creative 2,Live,6007,30
CR-002341,CMP-861,CMP-861 Creative 1,Live,5022,15
CR-002342,CMP-861,CMP-861 Creative 2,VOD,11631,30
CR-002343,CMP-862,CMP-862 Creative 1,VOD,7501,60
CR-002344,CMP-862,CMP-862 Creative 2,Live,14287,60
CR-002345,CMP-863,CMP-863 Creative 1,Live,7683,60
CR-002346,CMP-863,CMP-863 Creative 2,VOD,9057,15
CR-002347,CMP-864,CMP-864 Creative 1,VOD,11889,30
CR-002348,CMP-864,CMP-864 Creative 2,Live,13582,30
CR-002349,CMP-865,CMP-865 Creative 1,Live,13689,60
CR-002350,CMP-865,CMP-865 Creative 2,VOD,8694,60
CR-002351,CMP-866,CMP-866 Creative 1,VOD,6762,15
CR-002352,CMP-866,CMP-866 Creative 2,Live,8420,60
CR-002353,CMP-867,CMP-867 Creative 1,Live,7146,60
CR-002354,CMP-867,CMP-867 Creative 2,VOD,9833,30
CR-002355,CMP-868,CMP-868 Creative 1,VOD,13258,30
CR-002356,CMP-868,CMP-868 Creative 2,Live,5216,30
CR-002357,CMP-869,CMP-869 Creative 1,Live,11080,30
CR-002358,CMP-869,CMP-869 Creative 2,VOD,9988,15
CR-002359,CMP-870,CMP-870 Creative 1,VOD,7487,30
CR-002360,CMP-870,CMP-870 Creative 2,Live,12052,60
CR-002361,CMP-871,CMP-871 Creative 1,Live,7729,15
CR-002362,CMP-871,CMP-871 Creative 2,VOD,5612,30
CR-002363,CMP-872,CMP-872 Creative 1,VOD,7989,15
CR-002364,CMP-872,CMP-872 Creative 2,Live,13726,30
CR-002365,CMP-873,CMP-873 Creative 1,Live,10239,15
CR-002366,CMP-873,CMP-873 Creative 2,VOD,10583,30
CR-002367,CMP-874,CMP-874 Creative 1,VOD,8839,15
CR-002368,CMP-874,CMP-874 Creative 2,Live,11413,15
CR-002369,CMP-875,CMP-875 Creative 1,Live,9770,60
CR-002370,CMP-875,CMP-875 Creative 2,VOD,13839,60
CR-002371,CMP-876,CMP-876 Creative 1,VOD,9764,15
CR-002372,CMP-876,CMP-876 Creative 2,Live,10383,30
CR-002373,CMP-877,CMP-877 Creative 1,Live,9419,60
CR-002374,CMP-877,CMP-877 Creative 2,VOD,6912,60
CR-002375,CMP-878,CMP-878 Creative 1,VOD,14375,30
CR-002376,CMP-878,CMP-878 Creative 2,Live,8091,30
CR-002377,CMP-879,CMP-879 Creative 1,Live,10897,30
CR-002378,CMP-879,CMP-879 Creative 2,VOD,12180,15
CR-002379,CMP-880,CMP-880 Creative 1,VOD,7078,30
CR-002380,CMP-880,CMP-880 Creative 2,Live,6049,30
CR-002381,CMP-881,CMP-881 Creative 1,Live,14248,30
CR-002382,CMP-881,CMP-881 Creative 2,VOD,7802,30
CR-002383,CMP-882,CMP-882 Creative 1,VOD,14400,60
CR-002384,CMP-882,CMP-882 Creative 2,Live,11289,30
CR-002385,CMP-883,CMP-883 Creative 1,Live,11720,30
CR-002386,CMP-883,CMP-883 Creative 2,VOD,6476,15
CR-002387,CMP-884,CMP-884 Creative 1,VOD,9831,60
CR-002388,CMP-884,CMP-884 Creative 2,Live,12443,60
CR-002389,CMP-885,CMP-885 Creative 1,Live,8979,30
CR-002390,CMP-885,CMP-885 Creative 2,VOD,13116,15
CR-002391,CMP-886,CMP-886 Creative 1,VOD,10717,30
CR-002392,CMP-886,CMP-886 Creative 2,Live,13764,60
CR-002393,CMP-887,CMP-887 Creative 1,Live,12093,15
CR-002394,CMP-887,CMP-887 Creative 2,VOD,5223,30
CR-002395,CMP-888,CMP-888 Creative 1,VOD,12840,60
CR-002396,CMP-888,CMP-888 Creative 2,Live,13425,60
CR-002397,CMP-889,CMP-889 Creative 1,Live,9551,15
CR-002398,CMP-889,CMP-889 Creative 2,VOD,6702,60
CR-002399,CMP-890,CMP-890 Creative 1,VOD,12662,60
CR-002400,CMP-890,CMP-890 Creative 2,Live,5235,15
CR-002401,CMP-891,CMP-891 Creative 1,Live,9472,30
CR-002402,CMP-891,CMP-891 Creative 2,VOD,7717,60
CR-002403,CMP-892,CMP-892 Creative 1,VOD,8439,15
CR-002404,CMP-892,CMP-892 Creative 2,Live,11262,15
CR-002405,CMP-893,CMP-893 Creative 1,Live,12771,60
CR-002406,CMP-893,CMP-893 Creative 2,VOD,9185,60
CR-002407,CMP-894,CMP-894 Creative 1,VOD,9378,60
CR-002408,CMP-894,CMP-894 Creative 2,Live,12210,30
CR-002409,CMP-895,CMP-895 Creative 1,Live,6260,30
CR-002410,CMP-895,CMP-895 Creative 2,VOD,6105,15
CR-002411,CMP-896,CMP-896 Creative 1,VOD,5101,30
CR-002412,CMP-896,CMP-896 Creative 2,Live,12045,15
CR-002413,CMP-897,CMP-897 Creative 1,Live,5666,30
CR-002414,CMP-897,CMP-897 Creative 2,VOD,13586,30
CR-002415,CMP-898,CMP-898 Creative 1,VOD,9880,30
CR-002416,CMP-898,CMP-898 Creative 2,Live,5561,15
CR-002417,CMP-899,CMP-899 Creative 1,Live,13833,15
CR-002418,CMP-899,CMP-899 Creative 2,VOD,10084,60
CR-002419,CMP-900,CMP-900 Creative 1,VOD,10650,60
CR-002420,CMP-900,CMP-900 Creative 2,Live,10703,30
CR-002421,CMP-901,CMP-901 Creative 1,Live,10840,60
CR-002422,CMP-901,CMP-901 Creative 2,VOD,12553,30
CR-002423,CMP-902,CMP-902 Creative 1,VOD,7926,60
CR-002424,CMP-902,CMP-902 Creative 2,Live,5213,15
CR-002425,CMP-903,CMP-903 Creative 1,Live,7490,60
CR-002426,CMP-903,CMP-903 Creative 2,VOD,12855,15
CR-002427,CMP-904,CMP-904 Creative 1,VOD,10317,30
CR-002428,CMP-904,CMP-904 Creative 2,Live,12946,30
CR-002429,CMP-905,CMP-905 Creative 1,Live,6247,60
CR-002430,CMP-905,CMP-905 Creative 2,VOD,9702,15
CR-002431,CMP-906,CMP-906 Creative 1,VOD,13866,30
CR-002432,CMP-906,CMP-906 Creative 2,Live,5060,15
CR-002433,CMP-907,CMP-907 Creative 1,Live,9858,60
CR-002434,CMP-907,CMP-907 Creative 2,VOD,5056,15
CR-002435,CMP-908,CMP-908 Creative 1,VOD,6815,60
CR-002436,CMP-908,CMP-908 Creative 2,Live,8502,60
CR-002437,CMP-909,CMP-909 Creative 1,Live,11399,30
CR-002438,CMP-909,CMP-909 Creative 2,VOD,12384,60
CR-002439,CMP-910,CMP-910 Creative 1,VOD,5642,15
CR-002440,CMP-910,CMP-910 Creative 2,Live,8220,30
CR-002441,CMP-911,CMP-911 Creative 1,Live,6760,15
CR-002442,CMP-911,CMP-911 Creative 2,VOD,8219,30
CR-002443,CMP-912,CMP-912 Creative 1,VOD,12006,30
CR-002444,CMP-912,CMP-912 Creative 2,Live,13920,60
CR-002445,CMP-913,CMP-913 Creative 1,Live,8565,15
CR-002446,CMP-913,CMP-913 Creative 2,VOD,10151,30
CR-002447,CMP-914,CMP-914 Creative 1,VOD,6477,60
CR-002448,CMP-914,CMP-914 Creative 2,Live,8680,30
CR-002449,CMP-915,CMP-915 Creative 1,Live,10897,30
CR-002450,CMP-915,CMP-915 Creative 2,VOD,14290,60
CR-002451,CMP-916,CMP-916 Creative 1,VOD,12335,15
CR-002452,CMP-916,CMP-916 Creative 2,Live,8577,30
CR-002453,CMP-917,CMP-917 Creative 1,Live,8532,15
CR-002454,CMP-917,CMP-917 Creative 2,VOD,12740,15
CR-002455,CMP-918,CMP-918 Creative 1,VOD,14239,15
CR-002456,CMP-918,CMP-918 Creative 2,Live,9927,15
CR-002457,CMP-919,CMP-919 Creative 1,Live,5749,15
CR-002458,CMP-919,CMP-919 Creative 2,VOD,7966,15
CR-002459,CMP-920,CMP-920 Creative 1,VOD,6961,30
CR-002460,CMP-920,CMP-920 Creative 2,Live,6183,30
CR-002461,CMP-921,CMP-921 Creative 1,Live,8574,15
CR-002462,CMP-921,CMP-921 Creative 2,VOD,6757,30
CR-002463,CMP-922,CMP-922 Creative 1,VOD,9653,30
CR-002464,CMP-922,CMP-922 Creative 2,Live,10224,15
CR-002465,CMP-923,CMP-923 Creative 1,Live,10396,30
CR-002466,CMP-923,CMP-923 Creative 2,VOD,10793,15
CR-002467,CMP-924,CMP-924 Creative 1,VOD,5669,15
CR-002468,CMP-924,CMP-924 Creative 2,Live,9880,60
CR-002469,CMP-925,CMP-925 Creative 1,Live,12764,60
CR-002470,CMP-925,CMP-925 Creative 2,VOD,7554,60
CR-002471,CMP-926,CMP-926 Creative 1,VOD,11979,60
CR-002472,CMP-926,CMP-926 Creative 2,Live,13884,30
CR-002473,CMP-927,CMP-927 Creative 1,Live,7620,30
CR-002474,CMP-927,CMP-927 Creative 2,VOD,11239,60
CR-002475,CMP-928,CMP-928 Creative 1,VOD,10931,15
CR-002476,CMP-928,CMP-928 Creative 2,Live,12370,60
CR-002477,CMP-929,CMP-929 Creative 1,Live,13907,15
CR-002478,CMP-929,CMP-929 Creative 2,VOD,9046,15
CR-002479,CMP-930,CMP-930 Creative 1,VOD,14357,15
CR-002480,CMP-930,CMP-930 Creative 2,Live,5581,15
CR-002481,CMP-931,CMP-931 Creative 1,Live,9346,15
CR-002482,CMP-931,CMP-931 Creative 2,VOD,10606,15
CR-002483,CMP-932,CMP-932 Creative 1,VOD,9871,30
CR-002484,CMP-932,CMP-932 Creative 2,Live,10694,60
CR-002485,CMP-933,CMP-933 Creative 1,Live,6328,15
CR-002486,CMP-933,CMP-933 Creative 2,VOD,12167,60
CR-002487,CMP-934,CMP-934 Creative 1,VOD,8125,60
CR-002488,CMP-934,CMP-934 Creative 2,Live,5415,60
CR-002489,CMP-935,CMP-935 Creative 1,Live,9672,60
CR-002490,CMP-935,CMP-935 Creative 2,VOD,11868,15
CR-002491,CMP-936,CMP-936 Creative 1,VOD,10472,15
CR-002492,CMP-936,CMP-936 Creative 2,Live,8511,30
CR-002493,CMP-937,CMP-937 Creative 1,Live,9128,60
CR-002494,CMP-937,CMP-937 Creative 2,VOD,6288,15
CR-002495,CMP-938,CMP-938 Creative 1,VOD,6864,30
CR-002496,CMP-938,CMP-938 Creative 2,Live,10046,30
CR-002497,CMP-939,CMP-939 Creative 1,Live,12484,30
CR-002498,CMP-939,CMP-939 Creative 2,VOD,10260,15
CR-002499,CMP-940,CMP-940 Creative 1,VOD,5416,60
CR-002500,CMP-940,CMP-940 Creative 2,Live,10215,30
CR-002501,CMP-941,CMP-941 Creative 1,Live,13199,15
CR-002502,CMP-941,CMP-941 Creative 2,VOD,6876,15
CR-002503,CMP-942,CMP-942 Creative 1,VOD,7200,60
CR-002504,CMP-942,CMP-942 Creative 2,Live,8499,60
CR-002505,CMP-943,CMP-943 Creative 1,Live,7041,30
CR-002506,CMP-943,CMP-943 Creative 2,VOD,5009,15
CR-002507,CMP-944,CMP-944 Creative 1,VOD,7390,30
CR-002508,CMP-944,CMP-944 Creative 2,Live,10123,60
CR-002509,CMP-945,CMP-945 Creative 1,Live,10672,30
CR-002510,CMP-945,CMP-945 Creative 2,VOD,7898,15
CR-002511,CMP-946,CMP-946 Creative 1,VOD,14486,60
CR-002512,CMP-946,CMP-946 Creative 2,Live,13085,30
CR-002513,CMP-947,CMP-947 Creative 1,Live,10795,30
CR-002514,CMP-947,CMP-947 Creative 2,VOD,9357,30
CR-002515,CMP-948,CMP-948 Creative 1,VOD,11676,60
CR-002516,CMP-948,CMP-948 Creative 2,Live,5746,15
CR-002517,CMP-949,CMP-949 Creative 1,Live,9924,15
CR-002518,CMP-949,CMP-949 Creative 2,VOD,5814,15
CR-002519,CMP-950,CMP-950 Creative 1,VOD,8849,60
CR-002520,CMP-950,CMP-950 Creative 2,Live,8121,30
CR-002521,CMP-951,CMP-951 Creative 1,Live,7910,15
CR-002522,CMP-951,CMP-951 Creative 2,VOD,9262,30
CR-002523,CMP-952,CMP-952 Creative 1,VOD,13076,15
CR-002524,CMP-952,CMP-952 Creative 2,Live,7482,15
CR-002525,CMP-953,CMP-953 Creative 1,Live,12317,60
CR-002526,CMP-953,CMP-953 Creative 2,VOD,12248,15
CR-002527,CMP-954,CMP-954 Creative 1,VOD,5383,30
CR-002528,CMP-954,CMP-954 Creative 2,Live,8934,15
CR-002529,CMP-955,CMP-955 Creative 1,Live,12103,15
CR-002530,CMP-955,CMP-955 Creative 2,VOD,7860,60
CR-002531,CMP-956,CMP-956 Creative 1,VOD,11572,30
CR-002532,CMP-956,CMP-956 Creative 2,Live,11059,15
CR-002533,CMP-957,CMP-957 Creative 1,Live,9644,15
CR-002534,CMP-957,CMP-957 Creative 2,VOD,11236,30
CR-002535,CMP-958,CMP-958 Creative 1,VOD,5094,30
CR-002536,CMP-958,CMP-958 Creative 2,Live,11474,60
CR-002537,CMP-959,CMP-959 Creative 1,Live,8796,15
CR-002538,CMP-959,CMP-959 Creative 2,VOD,6645,60
CR-002539,CMP-960,CMP-960 Creative 1,VOD,7434,30
CR-002540,CMP-960,CMP-960 Creative 2,Live,9474,15
CR-002541,CMP-961,CMP-961 Creative 1,Live,12094,30
CR-002542,CMP-961,CMP-961 Creative 2,VOD,8574,60
CR-002543,CMP-962,CMP-962 Creative 1,VOD,13455,30
CR-002544,CMP-962,CMP-962 Creative 2,Live,11835,60
CR-002545,CMP-963,CMP-963 Creative 1,Live,11240,60
CR-002546,CMP-963,CMP-963 Creative 2,VOD,14060,60
CR-002547,CMP-964,CMP-964 Creative 1,VOD,9994,30
CR-002548,CMP-964,CMP-964 Creative 2,Live,12646,15
CR-002549,CMP-965,CMP-965 Creative 1,Live,7885,15
CR-002550,CMP-965,CMP-965 Creative 2,VOD,6067,15
CR-002551,CMP-966,CMP-966 Creative 1,VOD,12128,60
CR-002552,CMP-966,CMP-966 Creative 2,Live,14127,60
CR-002553,CMP-967,CMP-967 Creative 1,Live,5232,30
CR-002554,CMP-967,CMP-967 Creative 2,VOD,8850,15
CR-002555,CMP-968,CMP-968 Creative 1,VOD,10262,30
CR-002556,CMP-968,CMP-968 Creative 2,Live,12568,15
CR-002557,CMP-969,CMP-969 Creative 1,Live,6504,15
CR-002558,CMP-969,CMP-969 Creative 2,VOD,9452,15
CR-002559,CMP-970,CMP-970 Creative 1,VOD,12652,60
CR-002560,CMP-970,CMP-970 Creative 2,Live,13505,60
CR-002561,CMP-971,CMP-971 Creative 1,Live,6009,30
CR-002562,CMP-971,CMP-971 Creative 2,VOD,11056,30
CR-002563,CMP-972,CMP-972 Creative 1,VOD,12446,60
CR-002564,CMP-972,CMP-972 Creative 2,Live,13299,30
CR-002565,CMP-973,CMP-973 Creative 1,Live,13033,30
CR-002566,CMP-973,CMP-973 Creative 2,VOD,9642,30
CR-002567,CMP-974,CMP-974 Creative 1,VOD,7106,60
CR-002568,CMP-974,CMP-974 Creative 2,Live,9651,30
CR-002569,CMP-975,CMP-975 Creative 1,Live,11551,30
CR-002570,CMP-975,CMP-975 Creative 2,VOD,6145,60
CR-002571,CMP-976,CMP-976 Creative 1,VOD,5684,15
CR-002572,CMP-976,CMP-976 Creative 2,Live,10433,60
CR-002573,CMP-977,CMP-977 Creative 1,Live,9684,30
